id,id_ex,siret,gestion,date_creat,date_publi,nature,groupement,titre,objet,objet_social1,objet_social2,adr1,adr2,adr3,adrs_codepostal,libcom,dir_civilite,siteweb,observation,position,rup_mi,maj_time
334S0006400,0006400,,334S,1914-05-18,1914-06-19,D,S,SYNDICAT DE DEFENSE VITICOLE CONTRE LA GRELE,,003015,000000,SAINT TRELODY,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0006500,0006500,,334S,1914-06-08,1914-07-02,D,S,SYNDICAT DE DEFENSE CONTRE LA GRELE,,003015,000000,,,,33590,VENSAC,PM,,,A,,0001-01-01 00:00:00
334S0006600,0006600,,334S,1916-10-20,1916-10-21,D,S,AMBULANCE ALBERT 1ER PAUILLAC,SECOURS AUX BLESSES,019000,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0006800,0006800,,334S,1919-06-18,1919-06-19,D,S,SYNDICAT DES PILOTES DE PAUILLAC,DEFENSE DES INTERETS CORPORATIFS,011135,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0006900,0006900,,334S,1919-06-23,1919-07-17,D,S,SYNDICAT DES NEGOCIANTS EN VINS  SPIRITUEUX DE PAUILLAC ET DE LA,PROTECTION ET DEFENSE DES INTERETS COLLECTIFS REGIE MEDOCAINE,024045,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0007000,0007000,,334S,1919-08-06,1919-08-07,D,S,ANCIENS COMBATTANTS DE LA GRANDE GUERRE,PROTECTION - ASSISTANCE - RECRUTEMENT,038000,038105,,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0007100,0007100,,334S,0001-01-01,0001-01-01,D,S,LES CABERNETS DE SAINT ESTEPHE,,038105,000000,Le Bourg,,,33180,SAINT-ESTEPHE,PM,,,A,,0001-01-01 00:00:00
334S0007200,0007200,,334S,1919-10-22,1919-10-23,D,S,ANCIENS COMBATTANTS DE LA GRANDE GUERRE DE ST LAURENT MEDOC,,038105,000000,,,,33112,SAINT-LAURENT-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0007300,0007300,,334S,1919-10-22,1919-10-23,D,S,SYNDICAT DES PILOTES DE PAUILLAC,DEFENSE DES INTERETS ECONOMIQUES ET PROFESSIONNELS DES PILOTES ASPIRANTS ET ANCIENS PILOTES,011135,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0007400,0007400,,334S,1919-11-24,1919-11-25,D,S,DEFENSE DE LAPPELATION DES VINS,,014000,000000,,,,33340,SAINT-CHRISTOLY-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0007500,0007500,,334S,1920-02-23,1920-02-24,D,S,LES AJONCS DE NAUJAC SUR MER,GYMNASTIQUE - TIR - SPORT,011000,000000,PLACE DE LEGLISE,,,33990,NAUJAC-SUR-MER,PM,,,A,,0001-01-01 00:00:00
334S0007701,0007701,,334S,1988-01-25,0001-01-01,D,S,SPIC - Section Natation,Pratique de la Natation,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007702,0007702,,334S,1992-09-17,0001-01-01,D,S,SPIC - Section Hand Ball,Pratique du Hand ball,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0007703,0007703,,334S,1992-03-02,0001-01-01,D,S,SPIC - Section Gymnastique Volontaire,Patrique de la gymnastique,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007704,0007704,,334S,1995-12-30,0001-01-01,D,S,SPIC - Section FootBall,Pratique du Football,011075,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007705,0007705,,334S,1995-12-30,0001-01-01,D,S,SPIC - Section Rugby,Pratique du Rugby,011080,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007706,0007706,,334S,1990-09-20,0001-01-01,D,S,SPIC - Section Judo,Pratique du Judo,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007707,0007707,,334S,1994-01-01,0001-01-01,D,S,SPIC - Section Karate,Pratique du Karate,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007708,0007708,,334S,1995-12-30,0001-01-01,D,S,SPIC - Section Aikido,Pratique du Aikido,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007709,0007709,,334S,1995-12-30,0001-01-01,D,S,SPIC - Section Force Musculation,Pratique de la musculation,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007710,0007710,,334S,1995-12-30,0001-01-01,D,S,SPIC - Section Full Boxing,Pratique du full boxing,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007711,0007711,,334S,1995-12-30,0001-01-01,D,S,SPIC - Section Gymnastique,Pratique de la gymnastique,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,2009-01-22 11:30:56
334S0007712,0007712,,334S,1998-12-04,0001-01-01,D,S,SPIC - Section Basket,Pratique du Basket,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0007713,0007713,,334S,1999-12-17,0001-01-01,D,S,SPIC - Section Tennis,Pratique du Tennis,011000,000000,Mairie,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0007715,0007715,,334S,2004-02-09,0001-01-01,D,S,SPIC - DANSIMAGE,Pratique de la danse,006040,011000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0007800,0007800,,334S,1921-06-07,1921-06-19,D,S,SYNDICAT POUR LENTRETIEN DE LA PASSE DU CAPSEY COMMUNE DE TALAIS,,024045,000000,,,,33590,TALAIS,PM,,,A,,0001-01-01 00:00:00
334S0008000,0008000,,334S,1921-07-19,1921-07-22,D,S,SYNDICAT DES PROPRIETAIRES DES IMMEUBLES Cote nord de PAUILLAC,,032520,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0008200,0008200,,334S,1921-07-28,1921-07-30,D,S,AMICALE LAIQUE DES JEUNES VILLE,SPORT,011000,000000,,,,33340,GAILLAN-EN-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0008300,0008300,,334S,1921-08-28,1921-09-13,D,S,UNION VELOCIPEDIQUE EN MEDOC,,011180,000000,,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0008400,0008400,,334S,1922-07-18,1922-07-19,D,S,CLUB NAUTIQUE DE SOULAC,,011000,000000,,,,33780,SOULAC-SUR-MER,PM,,,A,,0001-01-01 00:00:00
334S0008500,0008500,,334S,1922-07-18,1922-08-11,D,S,UNION SPORTIVE HOURTINAISE,,011000,000000,,,,33990,HOURTIN,PM,,,A,,0001-01-01 00:00:00
334S0008600,0008600,,334S,1922-08-13,1922-08-21,D,S,SAINT SEURIN SPORT,,011000,000000,,,,33250,SAINT-SEURIN-DE-CADOURNE,PM,,,A,,0001-01-01 00:00:00
334S0008700,0008700,,334S,1922-11-05,1922-12-08,D,S,TOUJOURS UNIS SECOURS MUTUELS DES ANCIENS COMBATTANTS,,038105,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0008800,0008800,,334S,1922-11-17,1922-12-26,D,S,ASSOCIATION DES CHASSEURS AUX PANTES ET AUX FUSILS,,013000,000000,,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0008900,0008900,,334S,1923-06-15,1923-06-19,D,S,SOCIETE AMICALE DES ANCIENNES ELEVES DE LECOLE LAIQUE DE CISSAC,,002010,015065,,,,33250,CISSAC-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0009000,0009000,,334S,1923-07-12,1923-07-13,D,S,SOCIETE DE CHASSE LA PROTECTRICE,Associer les proprietaires et chasseurs ainsi que defendre et concilier leurs interets pour tous mode de chasse legaux.,013000,000000,Salle des Fetes,,,33930,VENDAYS-MONTALIVET,PM,,,A,,0001-01-01 00:00:00
334S0009100,0009100,,334S,1923-07-31,1923-08-01,D,S,UNION DES CHASSEURS AU FUSIL DE ST LAURENT,,013000,000000,,,,33112,SAINT-LAURENT-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0009200,0009200,,334S,1923-01-06,1923-02-23,D,S,PATRONAGE DES ECOLES COMMUNALES,,015000,000000,,,,33990,NAUJAC-SUR-MER,PM,,,A,,0001-01-01 00:00:00
334S0009300,0009300,,334S,1923-03-15,1923-03-16,D,S,SOCIETE DES DAMES PATRONNESSES DES OEUVRES SOCIALES COMMUNALES DE LESPARRE,,030000,000000,,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0009400,0009400,,334S,0001-01-01,0001-01-01,D,S,AVENIR DE SAINT-SAUVEUR,,011000,000000,,,,33250,SAINT-SAUVEUR,PM,,,A,,0001-01-01 00:00:00
334S0009500,0009500,,334S,1924-06-04,1924-06-13,D,S,SPORT ATHLETIQUE MEDOCAIN,,011000,000000,,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0009600,0009600,,334S,1924-06-04,1924-07-12,D,S,AMICALE DES JEUNES FILLES,,018010,000000,,,,33250,SAINT-ESTEPHE,PM,,,A,,0001-01-01 00:00:00
334S0009700,0009700,,334S,1924-07-26,1924-07-27,D,S,ESSI DE PAUILLAC,,034000,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0009800,0009800,,334S,1924-07-03,1924-07-04,D,S,LES MIMOSAS,,006000,000000,,,,33340,VALEYRAC,PM,,,A,,0001-01-01 00:00:00
334S0010000,0010000,,334S,1924-09-20,1924-09-21,D,S,ASSOCIATION DES PROPRIETAIRES DE LA VILLE DE SOULAC,,032520,000000,,,,33780,SOULAC-SUR-MER,PM,,,A,,0001-01-01 00:00:00
334S0010100,0010100,,334S,1924-09-20,1924-09-21,D,S,AMICALE LAIQUES DE JEUNES FILLES LES PAQUERETTES,,003020,000000,,,,33340,QUEYRAC,PM,,,A,,0001-01-01 00:00:00
334S0010200,0010200,,334S,1924-09-20,1924-09-21,D,S,SYNDICAT DE CHASSE DE PAUILLAC - SAINT SAUVEUR,,013000,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0010300,0010300,,334S,1925-01-10,1925-02-08,D,S,AMICALE DE LA JEUNESSE DE COUQUEQUES,,013000,000000,,,,33340,COUQUEQUES,PM,,,A,,0001-01-01 00:00:00
334S0010500,0010500,,334S,1925-01-21,1925-02-21,D,S,AMICALE DES PATRONS BOULANGERS,,014000,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0010600,0010600,,334S,1928-02-20,1928-03-02,D,S,ASSOCIATION CATHOLIQUE DES CHEFS DE PAUILLAC,,040000,000000,,,,33112,SAINT-LAURENT-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0010700,0010700,,334S,1928-03-18,1928-03-19,D,S,SPORT VERTHEUILLAIS,,011000,000000,,,,33250,VERTHEUIL,PM,,,A,,0001-01-01 00:00:00
334S0010800,0010800,,334S,1928-05-01,1928-05-02,D,S,SOULAC SPORT,,011000,000000,,,,33780,SOULAC-SUR-MER,PM,,,A,,0001-01-01 00:00:00
334S0010900,0010900,,334S,1928-06-03,1928-06-24,D,S,CERCLE DE LUNION DU MEDOC,,013000,000000,,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0011000,0011000,,334S,1928-06-10,1928-06-24,D,S,MUTUELLE DES TANNARIS,,019045,000000,,,,33590,JAU-DIGNAC-ET-LOIRAC,PM,,,A,,0001-01-01 00:00:00
334S0011200,0011200,,334S,1925-08-06,1925-08-07,D,S,SOCIETE DE CHASSE DE CACH,,013000,000000,,,,33112,SAINT-LAURENT-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0011300,0011300,,334S,1925-09-20,1925-09-21,D,S,ASSOCIATION DES COMMERCANTS INDUSTRIELS ET ARTISANS DE PAUILLAC,,030000,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0011400,0011400,,334S,1925-10-01,1925-10-02,D,S,SOULAC SPORT,,011000,000000,,,,33780,SOULAC-SUR-MER,PM,,,A,,0001-01-01 00:00:00
334S0011500,0011500,,334S,1925-10-12,1925-10-13,D,S,ASSOCIATION POUR LA DEFENSE DES DROITS COMMUNAUX OU VILLAGE DE LACAUSSADE,L,024000,030000,,,,33250,VERTHEUIL,PM,,,A,,0001-01-01 00:00:00
334S0011600,0011600,,334S,1926-01-08,1926-01-09,D,S,AMICALE KATING LESPARRAIN,,007000,000000,CAFE DE LINDUSTRIE,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0011900,0011900,,334S,1926-06-10,1926-06-11,D,S,SYNDICAT DES CHASSEURS AU FUSIL ET DES PROPRIETAIRES DE LA COMMUNE DE,CISSAC,013000,000000,,,,33250,CISSAC-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0012000,0012000,,334S,1926-07-13,1926-07-15,D,S,SYNDICAT DE PROPRIETAIRES VITICOLES DE PAUILLAC,,007060,000000,,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0012100,0012100,,334S,1926-07-19,1926-07-20,D,S,LE MERLE BLANC - EDUCATION POPULAIRE -,DONNER DES SEANCES DEDUCATION POPULAIRE,000000,000000,,,,33340,SAINT-CHRISTOLY-DE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0012200,0012200,,334S,1926-08-04,1926-08-05,D,S,COMEDIA LESPARRE,,006000,000000,,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0012500,0012500,,334S,1944-01-19,1944-03-31,D,S,LES AUDACIEUSES,EDUCATION PHYSIQUE ET SPORT FEMININ,011000,000000,,,,33990,HOURTIN,PM,,,A,,0001-01-01 00:00:00
334S0012600,0012600,,334S,1944-02-13,1944-03-14,D,S,LES CECILIENNES,LA PRATIQUE DE LEDUCATION PHYSIQUE ET DES SPORTS EN PARTICULIER LATHLETISME,011000,000000,,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0012700,0012700,,334S,1945-01-13,1945-02-17,D,S,LAURORE DE GAILLAN,EDUCATION PHYSIQUE ET SPORT,011000,000000,Presbytere,,,33340,GAILLAN-EN-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0012800,0012800,,334S,1944-03-30,1944-05-05,D,S,LES VENDANGEUSES DE SAINT ESTEPHE,EDUCATION PHYSIQUE ET SPORTS,011000,000000,Chez Madame GERMAIN,,,33250,SAINT-ESTEPHE,PM,,,A,,0001-01-01 00:00:00
334S0012900,0012900,,334S,1944-03-25,1944-05-16,D,S,LA JEANNE DARC,EDUCATION PHYSIQUE ET SPORTS,011000,000000,Au Presbytere,,,33340,SAINT-CHRISTOLY-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0013000,0013000,,334S,1944-04-05,1944-10-17,D,S,ASSOCIATION DE PECHE ET DE PISCICULTURE DE CARCANS,,013010,000000,,,,33121,CARCANS,PM,,,A,,0001-01-01 00:00:00
334S0013100,0013100,,334S,1945-10-03,1945-10-26,D,S,LES LIBELLULES DE QUEYRAC,EDUCATION PHYSIQUE ET SPORTS,011000,000000,,,,33340,QUEYRAC,PM,,,A,,0001-01-01 00:00:00
334S0013300,0013300,,334S,1944-11-24,1945-01-21,D,S,FOOTBALL CLUB DE VERTHEUIL,Pratique de leducation physique et des sports,011000,011075,Salle des reunions municipales,,,33250,VERTHEUIL,PM,,,A,,0001-01-01 00:00:00
334S0013500,0013500,,334S,1944-12-30,1945-01-25,D,S,UNION RURALE SPORTIVE DE SAINT-TRELODY,PRATIQUE ATHLETISME - BASKET-BALL - CULTURE PHYSIQUE -,011000,000000,Cours Victor Hugo - Saint-Trelody,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0013600,0013600,,334S,1945-02-05,1945-03-01,D,S,UNION MUSICALE DE LEYSSAC - SAINT-ESTEPHE,FONDATION DUNE ECOLE DE MUSIQUE,006030,000000,Chateau de Leyssac,,,33250,SAINT-ESTEPHE,PM,,,A,,0001-01-01 00:00:00
334S0013800,0013800,,334S,1945-03-05,1945-03-24,D,S,ASSOCIATION DES TRAVAILLEURS DEPORTES EN ALLEMAGNE,APPORTE UNE AIDE MATERIELLE ET MORALE AUX TRAVAILLEURS DEPORTES ET LES AIDER A RETROUVER LEUR PLACE AU SEIN DE LA COMMUNE NATIONALE,010020,000000,Mairie,Salle dEntreaide,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0013900,0013900,,334S,1945-05-22,1945-10-31,D,S,LES PRIMEVERES,EDUCATION PHYSIQUE ET MORALE DES JEUNES FILLES,011000,036000,,,,33340,SAINT-GERMAIN-DESTEUIL,PM,,,A,,0001-01-01 00:00:00
334S0014100,0014100,,334S,1945-06-27,1945-08-18,D,S,ASSOCIATION DES SINISTRES DE LA COMMUNE DE PAUILLAC,Renseigner et defendre les adherents au regard des lois en vigueur sur la reconstruction.,003015,000000,Chateau Colombier,,,33250,PAUILLAC,PM,,,A,,0001-01-01 00:00:00
334S0014200,0014200,,334S,1945-07-11,1945-09-11,D,S,LES AVETTES,EDUCATION PHYSIQUE ET SPORTS FEMININS,011000,000000,Abbaye,,,33250,VERTHEUIL,PM,,,A,,0001-01-01 00:00:00
334S0014300,0014300,,334S,1945-07-30,1945-09-25,D,S,ASSOCIATION FAMILIALE DE LESPARRE,DEFENSE DES INERETS MATERIELS ET MORAUX DE LA FAMILLE,019005,000000,Mairie,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0014400,0014400,,334S,1945-06-25,1945-10-13,D,S,CLUB ATHLETIQUE STEPHANOIS,Pratique des sports.,011000,000000,Mairie,,,33250,SAINT-ESTEPHE,PM,,,A,,0001-01-01 00:00:00
334S0014600,0014600,,334S,1946-04-04,1946-05-10,D,S,ASSOCIATION DES SINISTRES DE LA COMMUNE DE VENDAYS,Renseigner et defendre les adherents en regard des lois en vigueur sur la reconstruction.,003015,000000,Mairie,,,33930,VENDAYS-MONTALIVET,PM,,,A,,0001-01-01 00:00:00
334S0014700,0014700,,334S,1946-04-05,1946-05-25,D,S,ASSOCIATION DES SINISTRES DE VENSAC,Renseigner et defendre les adherents en regard des lois en vigueur sur la reconstruction.,003015,000000,Mairie,,,33590,VENSAC,PM,,,A,,0001-01-01 00:00:00
334S0014800,0014800,,334S,1946-04-17,1946-05-03,D,S,ASSOCIATION DE LA FAMILLE RURALE DE SAINT GERMAIN DESTEUIL,La defense des interets materiels et moraux des familles rurales.,019005,000000,,,,33340,SAINT-GERMAIN-DESTEUIL,PM,,,A,,0001-01-01 00:00:00
334S00148BX00,00148BX00,,334S,1979-11-09,1979-11-18,D,S,SECTION DE GYMNASTIQUE VOLONTAIRE DE LUDON MEDOC,Pratique de leducation physique et de la gymnastique volontaire,011000,000000,Mairie,,,33290,LUDON MEDOC,PM,,W334002026,R,,2016-02-11 09:04:13
334S0015000,0015000,,334S,1946-10-02,1946-10-13,D,S,ASSOCIATION FAMILIALE DE SAINT LAURENT DE MEDOC,La defense des interets materiels et moraux de la famille conformement aux statuts.,019005,000000,Mairie,,,33112,SAINT-LAURENT-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0015200,0015200,,334S,1946-06-18,1946-06-29,D,S,LES IRIS,EDUCATION PHYSIQUE ET SPORTS,011000,000000,Ecole privee de Vendays,,,33930,VENDAYS-MONTALIVET,PM,,,A,,0001-01-01 00:00:00
334S0015300,0015300,,334S,1946-06-22,1946-07-22,D,S,FOOT-BALL CLUB DE SAINT-TRELODY,Pratique des Sports et notamment du football association.,011075,000000,Salle des Fetes -,Saint Trelody,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0015800,0015800,,334S,1946-07-25,1946-10-02,D,S,ASSOCIATION DES SINISTRES DE GRAYAN,Renseigner et defendre les adherents en regard des lois en vigueur sur la reconstruction.,003015,000000,Mairie,,,33590,GRAYAN-ET-LHOPITAL,PM,,,A,,0001-01-01 00:00:00
334S0015900,0015900,,334S,1946-07-25,1946-10-22,D,S,ASSOCIATION FAMILIALE DE LUNION DES FEMMES FRANCAISES DE HOURTIN,Assurer au point de vue materiel et moral la defense des interets generaux de toutes les familles et groupant a cet effet les familles constituees par le mariage et la filiation legitime ou adoptive et dont le chef et les enfants sont Francais.,019005,000000,Mairie,,,33990,HOURTIN,PM,,,A,,0001-01-01 00:00:00
334S0016100,0016100,,334S,1946-12-06,1947-01-15,D,S,UNION SPORTIVE DE COUQUEQUES,PRATIQUE DES SPORTS,011000,000000,Cafe,,,33340,COUQUEQUES,PM,,,A,,0001-01-01 00:00:00
334S0016400,0016400,,334S,1947-02-14,1947-03-25,D,S,UNION MUSICALE DE QUEYRAC,DIFFUSION DE LA MUSIQUE,006030,000000,Mairie,,,33340,QUEYRAC,PM,,,A,,0001-01-01 00:00:00
334S0016500,0016500,,334S,1947-02-21,1947-03-26,D,S,LES VENDANGEUSES DE SAINT-ESTEPHE,EDUCATION PHYSIQUE ET SPORTS,011000,000000,Salle de lEcole Menagere,,,33250,SAINT-ESTEPHE,PM,,,A,,0001-01-01 00:00:00
334S0016600,0016600,,334S,1947-03-02,1947-04-03,D,S,ASSOCIATION FAMILIALE RURALE DHOURTIN,ETUDE ET DEFENSE DES DROITS ET INTERETS MORAUX ET MATERIELS DES  FAMILLES RURALES,019005,000000,Hotel du Lion dOr,,,33990,HOURTIN,PM,,,A,,0001-01-01 00:00:00
334S0016700,0016700,,334S,1946-12-24,1947-03-27,D,S,AMICALE LAIQUE DE SAINT-GERMAIN-DESTEUIL,RASSEMBLER ET UNIR PAR DES ACTIVITES SPORTIVES ET ARTISTIQUES TOUS LES AMIS DE LECOLE PUBLIQUE DE SAINT-GERMAIN-DESTEUIL,015000,000000,Ecole Publique,,,33340,SAINT-GERMAIN-DESTEUIL,PM,,,A,,0001-01-01 00:00:00
334S0016800,0016800,,334S,1947-03-24,1947-04-16,D,S,ASSOCIATION DES SINISTRES DE SOULAC,RENSEIGNER ET DEFENDRE LES ADHERENTS,003015,000000,Mairie,,,33780,SOULAC-SUR-MER,PM,,,A,,0001-01-01 00:00:00
334S0017100,0017100,,334S,1947-03-23,1947-04-18,D,S,ASSOCIATION DES SINISTRES DE LA COMMUNE DE SAINT-VIVIEN,Renseigner et defendre les sinistres.,003015,000000,Cafe Beaudray,,,33590,SAINT-VIVIEN-DE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0017200,0017200,,334S,1947-04-06,1947-04-25,D,S,ASSOCIATION FAMILIALE RURALE DE SAINT-TRELODY,ETUDE ET DEFENSE DES DROITS ET INTERETS MORAUX ET MATERIELS DES FAMILLES RURALES.,019005,000000,Chez Monsieur CAILLAUD,Cours Saint-Trelody,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0017300,0017300,,334S,1947-04-06,1947-05-04,D,S,LES AMIS DE LA RESISTANCE,ERECTION DUN MONUMENT AUX MARTYRS DE LA RESISTANCE AU LIEU-DIT VIGNES-OUDIDES,010020,000000,Mairie,,,33990,NAUJAC-SUR-MER,PM,,,A,,0001-01-01 00:00:00
334S0017400,0017400,,334S,1947-04-12,1947-05-15,D,S,ESPOIR SPORTIF DE BLAIGNAN,LE FOOTBALL - LE BASKETS ET LATHLETISME,011000,011075,Mairie,,,33340,BLAIGNAN,PM,,,A,,0001-01-01 00:00:00
334S0017700,0017700,,334S,1947-06-05,1947-07-06,D,S,COMITE SCOLAIRE FAMILIAL DES ECOLES LIBRES,CREATION DECOLES DENSEIGNEMENT LIBRE,015000,000000,Ecole Libre des Garcons,,,33340,QUEYRAC,PM,,,A,,0001-01-01 00:00:00
334S0017800,0017800,,334S,1947-05-27,1947-07-19,D,S,ASSOCIATION FAMILIALE DE VALEYRAC,ETUDE ET DEFENSE DES DROITS ET INTERETS MORAUX ET MATERIELS DES FAMILLES RURALE DE BEGADAN,019005,000000,Salle de la Mairie,,,33340,BEGADAN,PM,,,A,,0001-01-01 00:00:00
334S0018000,0018000,,334S,1947-06-10,1947-07-19,D,S,ASSOCIATION FAMILIALE RURALE DE BEGADAN,ETUDE ET DEFENSE DES DROITS ET INTERETS MORAUX ET MATERIELS DE LA FAMILLE RURALE,019005,000000,Salle de la Mairie,,,33340,BEGADAN,PM,,,A,,0001-01-01 00:00:00
334S0018100,0018100,,334S,1947-06-25,1947-07-26,D,S,ASSOCIATION FAMILIALE RURALE DE BLAIGNAN,ETUDE ET DEFENSE DES DROITS ET INTERETS MORAUX MATERIELS DES FAMILLES RURALES,019005,000000,Mairie,,,33340,BLAIGNAN,PM,,,A,,0001-01-01 00:00:00
334S0018200,0018200,,334S,1947-06-25,1947-07-27,D,S,ASSOCIATION FAMILIALE RURALE DE QUEYRAC,ETUDE ET DEFENSE DES DROITS ET INTERETS MORAUX ET MATERIELS DES FAMILLES RURALES,019005,000000,Salles des Fetes,,,33340,QUEYRAC,PM,,,A,,0001-01-01 00:00:00
334S00186BX00,00186BX00,,334S,1980-02-22,1980-03-11,D,S,SECTION CYCLISTE LUDONNAISE,Pratique du sport cycliste et cyclotouriste.,011180,000000,Foyer rural de Ludon,,,33290,LUDON-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0018700,0018700,,334S,1947-10-22,1947-11-12,D,S,SPORT ATHLETIQUE LESPARRAIN,Pratique du rugby a quinze et leducation physique.,011000,011080,Mairie,,,33340,LESPARRE-MEDOC,PM,,,A,,0001-01-01 00:00:00
334S00187BX00,00187BX00,,334S,1980-02-26,1980-03-11,D,S,CLUB DES ADOLESCENTS ET ADOLESCENTES DU PIAN MEDOC,PROMOUVOIR LAUTONOMIE DES JEUNES ADOLESCENTS TOUT  PARTICULIEREMENT DES INADAPTES SOCIAUX SUR LE PLAN DE  LORGANISATION DE LEURS LOISIRS,018010,000000,Ermitage Lamourous,,,33290,LE PIAN MEDOC,PM,,,A,,0001-01-01 00:00:00
334S0018900,0018900,,334S,1948-02-16,1948-04-14,D,S,ASSOCIATION DES SINISTRES DE CARCANS,VENIR EN AIDE AUX MEMBRES DE LASSOCIATION PAR TOUTES LES VOIES LEGALES ET DEFENDRE LEURS INTERETS DANS LE CADRE DES TEXTES LEGISLATIFS EN VIGUEUR,003015,000000,Mairie,,,33121,CARCANS,PM,,,A,,0001-01-01 00:00:00
334S0019000,0019000,,334S,1948-03-25,1948-04-24,D,S,ASSOCIATION COMMUNALE DE CHASSE DE GRAYAN,,013000,000000,MAIRIE,,,33590,GRAYAN-ET-LHOPITAL,PM,,,A,,0001-01-01 00:00:00
334S0019100,0019100,,334S,1948-06-16,1948-07-23,D,S,UNION VALEYRACAISE,CREER UNE SECTION DE BATTERIE ET PREPARER PAR QUELQUES NOTIONS ELEMENTAIRES LES JEUNES GENS AU SERVICE MILITAIRE - EDUCATION PHYSIQUE ET GYMNASTIQUE,011000,038000,Salle des Fetes,,,33340,VALEYRAC,PM,,,A,,0001-01-01 00:00:00
334S00193BX00,00193BX00,,334S,1980-03-31,1980-04-11,D,S,ASSOCIATION COMMUNALE DE CHASSE AGREEE DU PIAN MEDOC,Faciliter la pratique de la chasse  Favoriser le repeuplement en gibier par la destruction des animaux nuisibles et la repression du braconnage.,024045,000000,Mairie,,,33290,LE PIAN MEDOC,PM,,,A,,0001-01-01 00:00:00
